6.554054054054053724e-01,5.405405405405405705e-02,6.756756756756757132e-03,2.027027027027027140e-02,3.378378378378378566e-02,0.000000000000000000e+00,8.108108108108108558e-02,5.405405405405405705e-02,0.000000000000000000e+00,1.351351351351351426e-02,3.378378378378378566e-02,4.729729729729729992e-02
1.351351351351351426e-02,7.905405405405405705e-01,3.378378378378378566e-02,6.756756756756757132e-03,2.702702702702702853e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.729729729729729992e-02,1.351351351351351426e-02,4.054054054054054279e-02,2.702702702702702853e-02
0.000000000000000000e+00,2.721088435374149558e-02,6.666666666666666297e-01,2.721088435374149558e-02,2.040816326530612082e-02,2.040816326530612082e-02,6.802721088435373896e-03,6.802721088435373896e-03,9.523809523809523281e-02,6.802721088435373896e-03,2.721088435374149558e-02,9.523809523809523281e-02
0.000000000000000000e+00,6.756756756756757132e-03,2.702702702702702853e-02,6.486486486486486847e-01,1.351351351351351426e-02,6.756756756756757132e-03,2.702702702702702853e-02,1.351351351351351426e-02,2.027027027027027140e-02,1.148648648648648712e-01,2.027027027027027140e-02,1.013513513513513570e-01
0.000000000000000000e+00,4.054054054054054279e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.567567567567567988e-01,6.756756756756757132e-02,3.378378378378378566e-02,0.000000000000000000e+00,4.054054054054054279e-02,0.000000000000000000e+00,1.351351351351351426e-02,4.729729729729729992e-02
0.000000000000000000e+00,3.378378378378378566e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.554054054054054002e-01,6.756756756756756577e-01,1.351351351351351426e-02,2.027027027027027140e-02,3.378378378378378566e-02,0.000000000000000000e+00,2.702702702702702853e-02,4.054054054054054279e-02
4.729729729729729992e-02,1.351351351351351426e-02,1.351351351351351426e-02,3.378378378378378566e-02,6.756756756756757132e-03,6.756756756756757132e-03,5.405405405405405705e-01,7.432432432432432845e-02,0.000000000000000000e+00,2.027027027027027140e-02,1.351351351351351426e-02,2.297297297297297425e-01
3.378378378378378566e-02,3.378378378378378566e-02,4.054054054054054279e-02,0.000000000000000000e+00,1.351351351351351426e-02,2.027027027027027140e-02,8.783783783783784271e-02,5.945945945945946276e-01,2.702702702702702853e-02,6.756756756756757132e-03,1.081081081081081141e-01,3.378378378378378566e-02
6.756756756756757132e-03,2.702702702702702853e-02,7.432432432432432845e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.959459459459459429e-01,3.378378378378378566e-02,6.081081081081081419e-02,1.013513513513513570e-01
2.054794520547945091e-02,2.739726027397260122e-02,2.739726027397260122e-02,1.232876712328767055e-01,1.369863013698630061e-02,0.000000000000000000e+00,4.109589041095890183e-02,0.000000000000000000e+00,6.164383561643835274e-02,6.095890410958904049e-01,1.369863013698630061e-02,6.164383561643835274e-02
6.756756756756757132e-03,6.756756756756757132e-03,1.351351351351351426e-02,3.378378378378378566e-02,1.351351351351351426e-02,6.756756756756757132e-03,2.027027027027027140e-02,4.729729729729729992e-02,2.702702702702702853e-02,0.000000000000000000e+00,7.027027027027027417e-01,1.216216216216216284e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.040816326530612082e-02,0.000000000000000000e+00,6.802721088435373896e-03,6.802721088435373896e-03,5.442176870748299117e-02,1.360544217687074779e-02,6.802721088435373896e-03,6.802721088435373896e-03,3.401360544217687382e-02,8.503401360544217136e-01
