6.013513513513513153e-01,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-02,6.756756756756757132e-03,1.148648648648648712e-01,2.297297297297297425e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.027027027027027140e-02
3.378378378378378566e-02,7.837837837837837718e-01,6.756756756756757132e-03,6.756756756756757132e-03,6.756756756756757132e-03,1.351351351351351426e-02,2.702702702702702853e-02,7.432432432432432845e-02,2.702702702702702853e-02,1.351351351351351426e-02,0.000000000000000000e+00,6.756756756756757132e-03
0.000000000000000000e+00,6.802721088435373896e-03,7.006802721088435382e-01,2.108843537414966107e-01,6.802721088435373896e-03,0.000000000000000000e+00,6.802721088435373896e-03,1.360544217687074779e-02,0.000000000000000000e+00,2.040816326530612082e-02,6.802721088435373896e-03,2.721088435374149558e-02
6.756756756756757132e-03,2.702702702702702853e-02,1.756756756756756854e-01,6.959459459459459429e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.378378378378378566e-02,6.756756756756757132e-03,0.000000000000000000e+00,6.756756756756757132e-03,2.027027027027027140e-02,2.702702702702702853e-02
3.378378378378378566e-02,6.756756756756757132e-03,6.756756756756757132e-03,0.000000000000000000e+00,7.094594594594594295e-01,1.891891891891891997e-01,6.756756756756757132e-03,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.027027027027027140e-02,1.351351351351351426e-02
7.432432432432432845e-02,6.756756756756757132e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.216216216216216284e-01,6.418918918918918859e-01,8.783783783783784271e-02,4.054054054054054279e-02,0.000000000000000000e+00,1.351351351351351426e-02,6.756756756756757132e-03,6.756756756756757132e-03
1.148648648648648712e-01,3.378378378378378566e-02,0.000000000000000000e+00,3.378378378378378566e-02,0.000000000000000000e+00,2.027027027027027140e-02,5.743243243243243423e-01,1.148648648648648712e-01,0.000000000000000000e+00,6.756756756756757132e-03,8.108108108108108558e-02,2.027027027027027140e-02
1.148648648648648712e-01,6.756756756756757132e-03,0.000000000000000000e+00,6.756756756756757132e-03,1.351351351351351426e-02,6.756756756756757132e-03,1.216216216216216284e-01,6.756756756756756577e-01,6.756756756756757132e-03,0.000000000000000000e+00,2.027027027027027140e-02,2.702702702702702853e-02
0.000000000000000000e+00,3.378378378378378566e-02,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-02,6.824324324324324564e-01,2.567567567567567433e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.369863013698630061e-02,1.369863013698630061e-02,2.054794520547945091e-02,0.000000000000000000e+00,6.849315068493150305e-03,6.849315068493150305e-03,6.849315068493150305e-03,0.000000000000000000e+00,1.575342465753424570e-01,7.534246575342465890e-01,6.849315068493150305e-03,1.369863013698630061e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.756756756756757132e-03,2.702702702702702853e-02,0.000000000000000000e+00,6.756756756756757132e-03,2.702702702702702853e-02,6.756756756756757132e-03,6.756756756756757132e-03,0.000000000000000000e+00,6.891891891891891442e-01,2.297297297297297425e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.054054054054054279e-02,1.351351351351351426e-02,0.000000000000000000e+00,6.756756756756757132e-03,1.351351351351351426e-02,4.054054054054054279e-02,0.000000000000000000e+00,6.756756756756757132e-03,1.148648648648648712e-01,7.635135135135134865e-01
